date,Coronavirus,SARS-CoV-2,Covid Symptoms,Covid Vaccine,Intensive Care
2020-02-18,0.6900000000000001,0.0,0.03,0.0,0.52
2020-02-19,0.46,0.0,0.08,0.0,0.56
2020-02-20,0.46,0.0,0.0,0.0,0.52
2020-02-21,8.05,0.56,0.36,0.0,0.52
2020-02-22,17.02,0.58,0.46,0.0,0.72
2020-02-23,87.0,4.48,3.0,0.0,12.8
2020-02-24,78.3,4.08,0.99,0.0,7.36
2020-02-25,66.12,8.0,1.1099999999999999,0.0,8.64
2020-02-26,51.33,5.84,1.8599999999999999,0.0,6.08
2020-02-27,44.37,2.0,1.3499999999999999,0.0,9.92
2020-02-28,35.67,2.16,0.87,0.0,11.52
2020-02-29,38.28,2.32,1.47,0.0,16.0
2020-03-01,33.32,2.47,1.44,0.0,6.3
2020-03-02,33.32,3.23,1.84,0.21,7.14
2020-03-03,36.04,3.23,1.92,0.21,6.72
2020-03-04,51.68000000000001,6.2700000000000005,3.2800000000000002,0.0,8.4
2020-03-05,44.88,5.7,4.88,0.0,14.28
2020-03-06,46.92,5.7,5.12,0.44,20.58
2020-03-07,57.800000000000004,6.2700000000000005,6.96,0.48,26.88
2020-03-08,94.0,8.32,13.72,1.9000000000000001,97.0
2020-03-09,99.0,20.8,12.46,2.0,100.0
2020-03-10,95.0,14.4,10.360000000000001,1.24,83.0
2020-03-11,100.0,20.8,10.22,0.4,60.0
2020-03-12,91.0,10.88,12.180000000000001,0.0,46.0
2020-03-13,84.0,10.88,10.780000000000001,0.0,50.0
2020-03-14,80.0,12.16,10.64,0.46,59.0
2020-03-15,63.910000000000004,8.58,11.7,0.0,48.64
2020-03-16,55.44,11.22,12.0,0.0,29.44
2020-03-17,51.59,33.0,11.25,0.21,30.080000000000002
2020-03-18,53.9,9.24,12.0,0.8300000000000001,24.32
2020-03-19,52.36,13.200000000000001,11.25,0.0,24.96
2020-03-20,53.9,14.520000000000001,15.0,0.61,26.88
2020-03-21,56.21,15.84,13.95,0.0,23.68
2020-03-22,45.26,9.860000000000001,12.32,0.43,15.99
2020-03-23,36.58,16.66,11.200000000000001,0.18,11.700000000000001
2020-03-24,34.72,12.920000000000002,12.180000000000001,0.2,10.530000000000001
2020-03-25,32.86,10.88,9.8,0.39,9.75
2020-03-26,32.86,20.060000000000002,10.780000000000001,0.0,8.97
2020-03-27,32.24,22.44,10.500000000000002,0.38,10.14
2020-03-28,32.86,23.12,9.66,0.23,9.36
2020-03-29,24.5,5.51,10.12,0.46,4.94
2020-03-30,21.56,16.529999999999998,7.59,0.78,4.68
2020-03-31,19.6,18.27,8.36,1.94,5.46
2020-04-01,32.83,19.139999999999997,9.790000000000001,0.0,9.620000000000001
2020-04-02,31.849999999999998,11.02,10.12,0.28,9.88
2020-04-03,38.71,18.56,9.35,0.9,8.84
2020-04-04,49.0,13.049999999999999,9.13,0.66,9.1
2020-04-05,41.71,22.32,9.0,2.0,11.1
2020-04-06,29.24,18.91,8.37,0.28,30.0
2020-04-07,27.52,19.53,7.6499999999999995,0.58,12.299999999999999
2020-04-08,26.66,17.669999999999998,5.9399999999999995,0.9,6.0
2020-04-09,26.66,26.04,6.3,0.32,7.199999999999999
2020-04-10,25.8,23.87,6.12,0.64,6.0
2020-04-11,25.8,11.47,8.01,0.34,8.4
2020-04-12,24.7,12.5,7.68,1.86,4.760000000000001
2020-04-13,26.6,9.25,6.08,0.0,5.95
2020-04-14,23.18,5.75,5.6000000000000005,0.56,3.2300000000000004
2020-04-15,21.28,17.25,5.12,0.86,3.4000000000000004
2020-04-16,20.14,13.75,5.76,0.58,2.72
2020-04-17,20.9,16.0,6.24,0.88,3.74
2020-04-18,30.02,15.5,5.12,0.32,3.2300000000000004
2020-04-19,23.56,20.28,4.9,0.64,2.6399999999999997
2020-04-20,15.81,33.93,4.0600000000000005,1.34,2.04
2020-04-21,14.57,37.83,4.41,0.8200000000000001,2.04
2020-04-22,15.19,39.0,3.99,0.86,1.68
2020-04-23,13.64,32.76,4.550000000000001,0.0,1.44
2020-04-24,13.95,25.740000000000002,3.6400000000000006,0.3,1.56
2020-04-25,13.95,10.530000000000001,3.8500000000000005,0.0,1.56
2020-04-26,14.560000000000002,15.079999999999998,2.76,0.0,1.82
2020-04-27,12.600000000000001,8.99,3.2399999999999998,0.56,1.82
2020-04-28,12.040000000000001,23.779999999999998,3.3,0.56,2.8600000000000003
2020-04-29,11.760000000000002,24.36,4.08,0.56,3.25
2020-04-30,10.920000000000002,17.689999999999998,3.0,0.28,2.6
2020-05-01,25.76,6.38,4.02,0.0,11.440000000000001
2020-05-02,27.44,12.76,3.54,1.08,8.32
2020-05-03,25.0,4.050000000000001,6.72,0.0,6.39
2020-05-04,21.75,12.690000000000001,5.76,0.25,4.59
2020-05-05,20.5,13.5,6.32,0.46,3.06
2020-05-06,19.75,19.44,6.24,0.0,6.66
2020-05-07,19.5,13.23,8.0,0.26,4.05
2020-05-08,19.25,18.900000000000002,4.5600000000000005,0.0,8.19
2020-05-09,20.25,11.07,6.08,0.0,6.12
2020-05-10,18.92,28.400000000000002,5.390000000000001,0.0,6.39
2020-05-11,14.74,22.8,4.2700000000000005,0.23,4.68
2020-05-12,15.18,28.8,5.6000000000000005,0.49,4.95
2020-05-13,15.84,23.6,3.2900000000000005,0.24,4.05
2020-05-14,15.4,21.6,4.83,1.0,4.41
2020-05-15,14.52,29.200000000000003,4.760000000000001,0.0,6.21
2020-05-16,16.06,40.0,5.040000000000001,0.28,9.0
2020-05-17,13.5,10.0,6.790000000000001,0.6,3.8500000000000005
2020-05-18,11.34,18.5,5.32,1.0,3.3600000000000003
2020-05-19,9.9,8.0,4.340000000000001,1.92,2.66
2020-05-20,10.26,6.75,4.340000000000001,0.5,3.3600000000000003
2020-05-21,9.36,17.5,4.0600000000000005,0.52,2.8000000000000003
2020-05-22,9.36,7.25,4.62,1.06,2.1700000000000004
2020-05-23,9.9,8.5,4.83,1.9000000000000001,4.130000000000001
2020-05-24,9.299999999999999,15.860000000000001,4.2,0.96,3.5000000000000004
2020-05-25,7.35,5.46,3.78,0.0,1.8900000000000001
2020-05-26,7.05,14.040000000000001,4.14,0.5,1.6800000000000002
2020-05-27,7.199999999999999,12.48,3.6599999999999997,0.0,3.2900000000000005
2020-05-28,7.6499999999999995,12.48,3.42,0.0,3.6400000000000006
2020-05-29,7.199999999999999,18.2,3.1799999999999997,0.0,4.83
2020-05-30,7.199999999999999,4.16,3.06,0.3,3.2900000000000005
2020-05-31,6.63,4.75,2.6,0.63,5.6000000000000005
2020-06-01,11.18,17.1,3.1500000000000004,0.24,5.670000000000001
2020-06-02,13.0,2.47,4.1000000000000005,0.28,3.0100000000000002
2020-06-03,10.790000000000001,19.0,3.45,0.0,3.8500000000000005
2020-06-04,9.88,11.02,2.8000000000000003,0.0,2.66
2020-06-05,10.14,3.99,2.5500000000000003,0.22,1.6800000000000002
2020-06-06,11.31,4.75,3.0,0.55,3.7100000000000004
2020-06-07,9.46,10.0,3.9000000000000004,0.54,4.08
2020-06-08,7.92,9.600000000000001,3.1,0.0,3.3
2020-06-09,7.7,10.0,3.3000000000000003,0.0,2.82
2020-06-10,7.37,19.200000000000003,4.2,0.0,2.82
2020-06-11,7.59,17.2,3.25,0.23,2.52
2020-06-12,7.48,6.800000000000001,3.7,0.0,1.08
2020-06-13,8.14,7.6000000000000005,3.35,0.28,2.94
2020-06-14,7.800000000000001,0.0,4.25,0.0,5.31
2020-06-15,6.7,4.95,3.8000000000000003,0.96,5.85
2020-06-16,6.300000000000001,2.88,3.3000000000000003,0.46,4.95
2020-06-17,6.300000000000001,1.98,3.5500000000000003,1.42,4.32
2020-06-18,6.5,2.07,3.35,0.0,9.0
2020-06-19,6.800000000000001,2.07,3.35,1.52,8.19
2020-06-20,6.2,1.17,3.7,1.74,4.68
2020-06-21,7.15,0.0,5.0,1.18,1.75
2020-06-22,6.6,2.42,4.15,0.0,1.85
2020-06-23,7.04,8.8,3.45,0.5,1.9500000000000002
2020-06-24,7.59,1.21,2.9000000000000004,2.0,2.1
2020-06-25,7.7,3.85,4.2,0.5,1.8
2020-06-26,7.81,3.96,3.5500000000000003,0.52,2.5
2020-06-27,7.7,3.08,2.7,1.8,1.4500000000000002
2020-06-28,6.6000000000000005,1.8200000000000003,3.5,0.29,1.7000000000000002
2020-06-29,5.7,6.580000000000001,4.0,0.0,2.25
2020-06-30,5.6000000000000005,4.760000000000001,3.6500000000000004,0.5,1.2000000000000002
2020-07-01,7.7,3.22,1.4500000000000002,0.34,1.8
2020-07-02,7.800000000000001,11.48,1.4500000000000002,0.0,2.0
2020-07-03,9.0,8.540000000000001,1.75,0.0,3.2
2020-07-04,9.4,3.7800000000000002,1.35,0.39,2.95
2020-07-05,9.0,5.46,1.6,1.62,2.1
2020-07-06,7.92,4.55,1.75,0.68,3.7199999999999998
2020-07-07,7.29,4.55,1.4500000000000002,2.0,3.2399999999999998
2020-07-08,6.4799999999999995,1.56,1.25,1.3800000000000001,4.08
2020-07-09,6.66,8.06,1.9000000000000001,0.72,2.1
2020-07-10,7.6499999999999995,5.07,1.55,0.74,4.859999999999999
2020-07-11,7.02,5.46,1.6,0.0,3.7199999999999998
2020-07-12,8.1,2.25,3.36,0.0,4.6000000000000005
2020-07-13,7.29,7.35,2.96,0.35000000000000003,2.45
2020-07-14,6.3,7.199999999999999,2.32,0.68,1.1
2020-07-15,5.31,5.25,4.72,0.0,1.4500000000000002
2020-07-16,5.58,10.95,4.0,0.35000000000000003,2.1
2020-07-17,6.4799999999999995,7.5,5.44,0.0,2.75
2020-07-18,6.84,6.45,4.96,0.41000000000000003,1.55
2020-07-19,7.38,8.36,7.59,0.0,1.6
2020-07-20,6.3,9.31,8.47,0.0,2.45
2020-07-21,5.9399999999999995,11.78,7.48,0.71,1.35
2020-07-22,5.9399999999999995,4.5600000000000005,7.26,0.0,1.5
2020-07-23,6.84,19.0,8.36,0.36,2.9000000000000004
2020-07-24,7.02,9.31,6.49,0.0,3.6
2020-07-25,6.66,11.21,8.69,0.0,2.5
2020-07-26,7.6499999999999995,1.65,12.35,0.0,4.08
2020-07-27,6.21,4.18,13.0,0.72,5.92
2020-07-28,6.12,4.18,11.83,0.0,5.04
2020-07-29,6.66,1.32,11.57,0.36,5.6000000000000005
2020-07-30,7.38,5.72,12.09,0.0,8.0
2020-07-31,8.19,4.4,10.790000000000001,0.38,6.32
2020-08-01,4.77,1.65,2.8600000000000003,0.0,1.28
2020-08-02,4.77,1.5,5.22,0.0,0.5
2020-08-03,3.78,4.9,5.3999999999999995,0.0,0.8
2020-08-04,3.51,4.9,5.3999999999999995,0.0,0.6000000000000001
2020-08-05,3.8699999999999997,1.3,5.04,0.0,1.05
2020-08-06,4.5,3.9000000000000004,4.859999999999999,0.0,0.65
2020-08-07,5.67,1.3,6.66,0.0,0.9
2020-08-08,5.3999999999999995,0.0,6.84,0.0,0.8
2020-08-09,6.49,2.4,13.23,0.0,1.6
2020-08-10,5.72,7.949999999999999,10.530000000000001,0.0,1.6
2020-08-11,5.94,8.1,12.690000000000001,0.39,2.7
2020-08-12,6.6,6.0,12.690000000000001,0.0,2.8000000000000003
2020-08-13,7.81,8.4,12.96,0.81,3.7
2020-08-14,8.58,8.549999999999999,12.96,0.0,6.4
2020-08-15,9.02,7.5,14.850000000000001,0.0,4.1000000000000005
2020-08-16,12.74,7.36,28.400000000000002,0.0,16.91
2020-08-17,10.27,6.24,23.6,0.38,9.5
2020-08-18,8.97,12.8,25.200000000000003,0.39,7.6
2020-08-19,8.84,6.5600000000000005,27.6,0.0,10.26
2020-08-20,11.18,4.48,27.200000000000003,0.81,19.0
2020-08-21,11.440000000000001,6.5600000000000005,30.8,0.39,14.82
2020-08-22,13.0,7.2,35.6,0.87,9.120000000000001
2020-08-23,10.799999999999999,12.76,39.36,0.42,5.17
2020-08-24,9.12,8.14,37.92,0.72,3.08
2020-08-25,9.36,19.580000000000002,48.0,0.0,3.74
2020-08-26,8.28,14.08,39.839999999999996,0.37,4.07
2020-08-27,8.4,8.36,38.879999999999995,0.37,3.63
2020-08-28,8.16,22.0,36.96,0.36,5.5
2020-08-29,8.28,11.88,35.04,0.0,3.85
2020-08-30,6.800000000000001,9.43,21.12,0.4,4.8100000000000005
2020-08-31,6.300000000000001,7.82,17.6,1.0,4.03
2020-09-01,8.4,23.0,23.36,0.19,6.890000000000001
2020-09-02,8.0,6.67,26.240000000000002,0.18,9.23
2020-09-03,8.3,21.16,31.04,0.38,11.700000000000001
2020-09-04,10.0,14.49,31.68,0.39,12.35
2020-09-05,9.600000000000001,8.05,30.080000000000002,0.0,8.71
2020-09-06,8.01,13.440000000000001,30.0,0.23,9.48
2020-09-07,7.109999999999999,27.44,25.8,0.18,6.96
2020-09-08,6.569999999999999,10.920000000000002,24.3,0.0,2.6399999999999997
2020-09-09,6.3,19.880000000000003,24.599999999999998,0.19,6.72
2020-09-10,6.93,25.200000000000003,27.9,0.38,9.24
2020-09-11,6.84,17.360000000000003,24.0,0.39,12.0
2020-09-12,6.3,10.080000000000002,26.099999999999998,0.0,10.32
2020-09-13,5.6000000000000005,19.44,28.709999999999997,0.0,4.0
2020-09-14,5.36,13.5,22.91,0.0,2.88
2020-09-15,5.04,21.330000000000002,25.229999999999997,0.19,4.32
2020-09-16,4.8,16.470000000000002,23.49,0.38,3.92
2020-09-17,5.04,16.200000000000003,25.52,0.0,3.68
2020-09-18,5.5200000000000005,22.14,21.459999999999997,0.19,3.2800000000000002
2020-09-19,6.0,15.39,22.91,0.85,3.2
2020-09-20,4.88,7.26,25.110000000000003,0.62,4.32
2020-09-21,4.72,16.06,23.220000000000002,0.34,5.31
2020-09-22,4.96,9.9,19.71,0.17,3.78
2020-09-23,5.12,8.36,19.44,0.18,3.5999999999999996
2020-09-24,5.68,14.96,21.6,0.37,3.69
2020-09-25,5.76,15.62,20.790000000000003,0.0,3.8699999999999997
2020-09-26,5.6000000000000005,7.48,19.44,0.0,4.5
2020-09-27,5.9399999999999995,6.46,27.720000000000002,0.42,4.7
2020-09-28,5.9399999999999995,3.8,26.07,0.38,3.8000000000000003
2020-09-29,5.9399999999999995,14.06,32.01,2.0,8.200000000000001
2020-09-30,5.67,7.98,31.68,0.0,4.1000000000000005
2020-10-01,3.51,8.36,11.22,0.3,1.1
2020-10-02,4.14,6.08,11.55,0.9400000000000001,1.3
2020-10-03,4.41,2.66,13.200000000000001,0.34,1.1
2020-10-04,6.0,7.0,21.599999999999998,1.0,2.21
2020-10-05,5.76,6.25,23.04,0.3,3.4000000000000004
2020-10-06,5.52,6.25,22.56,0.3,2.04
2020-10-07,6.4799999999999995,6.25,23.52,0.62,2.72
2020-10-08,7.4399999999999995,14.75,26.88,0.32,4.25
2020-10-09,8.04,14.25,27.84,0.68,5.44
2020-10-10,8.4,9.75,33.12,0.76,4.42
2020-10-11,11.040000000000001,6.09,41.58,0.36,7.5600000000000005
2020-10-12,10.08,5.46,40.95,0.32,6.16
2020-10-13,9.6,4.2,42.21,1.28,6.720000000000001
2020-10-14,10.72,6.93,45.36,0.32,8.96
2020-10-15,12.16,5.46,42.84,0.3,11.48
2020-10-16,15.040000000000001,8.61,55.44,2.0,14.560000000000002
2020-10-17,12.64,7.77,50.4,0.36,12.040000000000001
2020-10-18,14.110000000000001,9.25,68.06,0.0,22.56
2020-10-19,11.39,5.0,72.97999999999999,0.64,15.04
2020-10-20,11.73,8.25,69.7,0.32,16.919999999999998
2020-10-21,13.430000000000001,9.75,75.44,0.64,15.51
2020-10-22,13.940000000000001,16.75,77.89999999999999,0.32,47.0
2020-10-23,15.3,10.0,77.89999999999999,0.0,40.419999999999995
2020-10-24,17.0,7.0,77.89999999999999,1.36,34.309999999999995
2020-10-25,13.76,11.76,89.0,0.0,26.64
2020-10-26,12.0,42.0,89.0,0.9,14.43
2020-10-27,12.0,18.48,79.21000000000001,0.3,13.32
2020-10-28,12.48,37.8,80.1,1.24,16.28
2020-10-29,12.16,24.779999999999998,82.77,0.0,16.65
2020-10-30,12.8,39.9,86.33,0.32,16.65
2020-10-31,13.92,12.18,88.11,0.7000000000000001,16.28
2020-11-01,15.0,8.25,77.0,0.0,22.96
2020-11-02,13.799999999999999,14.0,66.99,0.14,15.680000000000001
2020-11-03,14.1,25.0,70.07000000000001,0.14,21.000000000000004
2020-11-04,12.75,8.5,60.83,0.13,21.000000000000004
2020-11-05,11.4,13.5,61.6,0.0,23.520000000000003
2020-11-06,11.4,23.5,69.3,0.28,16.8
2020-11-07,12.299999999999999,10.5,68.53,0.0,17.64
2020-11-08,12.9,8.64,57.800000000000004,3.24,21.459999999999997
2020-11-09,13.35,22.950000000000003,56.440000000000005,4.0,24.069999999999997
2020-11-10,15.0,10.260000000000002,58.480000000000004,3.48,17.98
2020-11-11,12.75,20.520000000000003,51.00000000000001,1.72,28.999999999999996
2020-11-12,12.45,15.66,53.040000000000006,2.32,18.27
2020-11-13,12.9,20.790000000000003,52.36000000000001,0.0,15.659999999999998
2020-11-14,11.85,14.580000000000002,51.00000000000001,1.32,18.849999999999998
2020-11-15,9.36,2.31,41.08,0.32,13.3
2020-11-16,8.4,17.22,36.4,0.56,6.65
2020-11-17,8.28,5.88,32.76,0.56,8.93
2020-11-18,8.52,14.07,31.720000000000002,0.86,11.4
2020-11-19,8.04,7.9799999999999995,28.080000000000002,0.28,8.93
2020-11-20,7.319999999999999,18.06,23.400000000000002,0.58,7.22
2020-11-21,6.96,4.41,26.52,0.62,6.2700000000000005
2020-11-22,5.6000000000000005,10.92,18.13,0.47000000000000003,6.24
2020-11-23,5.300000000000001,15.959999999999999,15.17,0.0,4.94
2020-11-24,5.800000000000001,11.76,16.28,0.28,3.25
2020-11-25,5.5,7.56,13.69,0.14,4.16
2020-11-26,5.0,7.77,12.95,0.14,3.5100000000000002
2020-11-27,5.1000000000000005,5.88,12.58,0.0,2.6
2020-11-28,4.2,6.3,12.58,0.31,3.12
2020-11-29,3.52,4.41,11.7,0.32,2.0
2020-11-30,3.36,15.33,10.2,0.0,1.44
2020-12-01,6.72,21.0,18.599999999999998,0.0,2.24
2020-12-02,6.88,13.86,22.5,0.24,3.7600000000000002
2020-12-03,8.0,3.57,17.099999999999998,1.24,5.2
2020-12-04,7.36,5.46,20.099999999999998,1.02,4.16
2020-12-05,7.04,1.89,23.099999999999998,0.56,6.72
2020-12-06,4.9,0.0,21.169999999999998,0.28,8.0
2020-12-07,4.760000000000001,11.16,20.009999999999998,0.26,3.6
2020-12-08,4.760000000000001,8.1,18.849999999999998,0.8,3.12
2020-12-09,4.550000000000001,7.56,21.75,0.0,4.72
2020-12-10,4.69,3.06,15.079999999999998,0.74,3.7600000000000002
2020-12-11,4.69,9.719999999999999,20.009999999999998,0.54,4.5600000000000005
2020-12-12,4.970000000000001,5.22,18.56,0.58,6.08
2020-12-13,5.6000000000000005,1.7000000000000002,19.53,0.44999999999999996,4.2
2020-12-14,6.4,8.84,22.94,0.78,2.87
2020-12-15,6.4,10.540000000000001,22.01,0.39,3.1500000000000004
2020-12-16,6.48,5.95,19.53,1.92,2.0300000000000002
2020-12-17,6.48,1.53,20.15,0.78,3.2900000000000005
2020-12-18,6.96,6.29,20.77,2.4899999999999998,5.250000000000001
2020-12-19,5.36,6.800000000000001,25.419999999999998,0.0,4.69
2020-12-20,5.880000000000001,15.3,37.24,0.87,2.1
2020-12-21,4.970000000000001,4.760000000000001,31.16,0.8099999999999999,3.0100000000000002
2020-12-22,4.48,6.460000000000001,25.84,1.26,3.5000000000000004
2020-12-23,4.62,5.1000000000000005,31.92,1.77,3.0100000000000002
2020-12-24,4.48,1.87,33.82,0.99,5.180000000000001
2020-12-25,5.250000000000001,0.0,34.2,1.08,3.7100000000000004
2020-12-26,5.32,7.140000000000001,38.0,2.31,3.22
2020-12-27,4.83,4.64,31.08,5.9399999999999995,2.0300000000000002
2020-12-28,4.2,4.32,28.86,2.4,4.48
2020-12-29,4.2700000000000005,10.4,30.71,4.92,3.9200000000000004
2020-12-30,4.48,6.24,32.19,6.0,3.8500000000000005
2020-12-31,4.62,3.52,27.75,4.859999999999999,3.08
2021-01-01,7.000000000000001,6.08,34.78,5.04,4.130000000000001
2021-01-02,6.65,5.28,37.0,1.8599999999999999,4.0600000000000005
2021-01-03,6.300000000000001,2.88,29.37,6.0,4.760000000000001
2021-01-04,6.510000000000001,16.56,28.71,1.74,3.2900000000000005
2021-01-05,6.23,13.68,27.39,4.02,4.130000000000001
2021-01-06,6.090000000000001,11.16,24.09,1.2,4.69
2021-01-07,6.510000000000001,13.86,26.73,2.88,3.9200000000000004
2021-01-08,6.790000000000001,8.64,27.720000000000002,6.0,3.8500000000000005
2021-01-09,6.0200000000000005,18.0,28.71,3.78,4.0600000000000005
2021-01-10,5.8100000000000005,10.530000000000001,20.790000000000003,3.6599999999999997,7.0
2021-01-11,6.0200000000000005,7.800000000000001,17.28,0.54,8.700000000000001
2021-01-12,6.0200000000000005,7.930000000000001,19.44,5.16,5.6000000000000005
2021-01-13,6.300000000000001,4.03,20.790000000000003,2.88,10.0
2021-01-14,6.23,2.08,17.28,4.74,6.1000000000000005
2021-01-15,6.720000000000001,10.01,16.470000000000002,4.08,5.1000000000000005
2021-01-16,5.8100000000000005,4.68,14.580000000000002,1.98,8.0
2021-01-17,4.9799999999999995,11.879999999999999,17.94,0.9299999999999999,3.2399999999999998
2021-01-18,4.62,13.86,17.68,1.17,2.6399999999999997
2021-01-19,4.56,13.68,16.900000000000002,0.87,2.4
2021-01-20,4.859999999999999,13.68,17.42,1.71,2.04
2021-01-21,4.8,8.28,16.900000000000002,0.3,3.0
2021-01-22,4.8,8.28,16.12,1.17,3.78
2021-01-23,4.4399999999999995,11.879999999999999,16.12,0.63,3.06
2021-01-24,4.32,12.45,17.16,0.0,3.08
2021-01-25,4.4399999999999995,4.6499999999999995,16.38,0.2,5.040000000000001
2021-01-26,4.74,9.15,19.240000000000002,0.96,4.2
2021-01-27,4.26,9.299999999999999,13.780000000000001,0.38,2.87
2021-01-28,4.32,9.6,16.900000000000002,0.4,3.6400000000000006
2021-01-29,4.56,9.6,15.600000000000001,0.4,3.8500000000000005
2021-01-30,4.26,5.1,17.68,0.64,3.22
2021-01-31,3.45,2.55,20.520000000000003,16.34,3.6400000000000006
2021-02-01,3.5500000000000003,5.25,16.200000000000003,0.76,4.62
2021-02-02,3.5,8.7,17.82,3.04,3.43
2021-02-03,3.5500000000000003,3.5999999999999996,14.580000000000002,22.04,2.7300000000000004
2021-02-04,3.8000000000000003,15.0,16.740000000000002,18.240000000000002,4.2
2021-02-05,3.7,5.55,17.01,20.52,4.130000000000001
2021-02-06,3.5500000000000003,1.95,16.740000000000002,18.62,4.41
2021-02-07,3.7,6.66,20.099999999999998,47.6,2.46
2021-02-08,3.5500000000000003,4.32,21.0,46.92,3.5999999999999996
2021-02-09,3.6,6.12,21.9,35.36,2.46
2021-02-10,3.45,12.059999999999999,21.3,39.440000000000005,3.42
2021-02-11,3.6,15.12,20.4,36.720000000000006,1.92
2021-02-12,3.8000000000000003,4.32,19.8,40.800000000000004,4.26
2021-02-13,3.5,13.5,15.299999999999999,27.880000000000003,1.14
2021-02-14,4.56,2.47,20.46,36.4,4.48
2021-02-15,4.68,11.4,24.09,44.8,3.0100000000000002
2021-02-16,4.859999999999999,7.03,24.42,37.099999999999994,3.8500000000000005
2021-02-17,4.92,4.5600000000000005,26.73,29.4,6.300000000000001
2021-02-18,4.8,18.240000000000002,24.75,48.3,5.53
2021-02-19,4.92,9.31,25.41,49.699999999999996,2.5900000000000003
2021-02-20,4.92,10.45,26.07,46.9,4.9
2021-02-21,5.95,6.800000000000001,34.85,45.9,9.0
2021-02-22,5.390000000000001,9.860000000000001,36.08,62.05,6.569999999999999
2021-02-23,5.74,10.370000000000001,38.129999999999995,57.8,5.22
2021-02-24,6.16,10.370000000000001,38.129999999999995,83.3,5.22
2021-02-25,6.510000000000001,12.58,36.08,51.0,6.93
2021-02-26,7.000000000000001,4.25,35.669999999999995,71.39999999999999,8.28
2021-02-27,6.300000000000001,6.970000000000001,36.9,79.05,8.19
2021-02-28,6.090000000000001,18.9,43.0,95.0,4.68
2021-03-01,5.180000000000001,7.35,34.4,69.35,3.78
2021-03-02,5.32,19.25,36.55,69.35,3.8699999999999997
2021-03-03,5.460000000000001,31.15,38.269999999999996,76.95,5.04
2021-03-04,5.880000000000001,7.0,36.98,76.0,5.22
2021-03-05,6.23,12.6,43.0,68.39999999999999,4.77
2021-03-06,5.180000000000001,7.699999999999999,37.839999999999996,84.55,5.9399999999999995
2021-03-07,5.53,6.16,38.22,83.0,6.84
2021-03-08,5.74,5.5,34.86,87.0,5.04
2021-03-09,6.510000000000001,5.28,34.44,100.0,7.56
2021-03-10,5.880000000000001,3.3,37.379999999999995,87.0,9.719999999999999
2021-03-11,6.16,10.12,39.059999999999995,87.0,8.4
2021-03-12,7.000000000000001,5.5,38.64,88.0,9.48
2021-03-13,5.250000000000001,3.74,37.379999999999995,71.0,12.0
2021-03-14,4.4399999999999995,4.96,35.89,15.37,10.56
2021-03-15,4.14,14.26,27.38,6.67,4.4
2021-03-16,4.38,17.669999999999998,27.75,4.64,6.93
2021-03-17,4.32,17.05,29.23,4.64,5.72
2021-03-18,4.56,12.4,27.009999999999998,5.22,7.15
2021-03-19,4.38,14.26,24.05,5.51,6.49
2021-03-20,4.4399999999999995,10.54,28.49,4.93,8.58
2021-03-21,5.180000000000001,5.76,23.43,5.04,6.9
2021-03-22,4.9,18.0,25.080000000000002,6.24,5.9
