date,Coronavirus,SARS-CoV-2,Covid Symptoms,Covid Vaccine,Intensive Care
2021-04-11,4.7175,11.06125,26.93125,21.973750000000003,5.793749999999999
2021-04-12,4.695,16.11625,23.560000000000002,25.3575,7.436249999999999
2021-04-13,4.62,11.870000000000001,25.73,19.5025,5.90625
2021-04-14,4.8,12.93375,30.225,15.94875,6.491250000000001
2021-04-15,5.04,9.70125,27.08625,27.06125,8.3475
2021-04-16,5.227499999999999,9.55375,22.51375,23.362500000000004,5.85
2021-04-17,4.98,12.1525,23.405,17.285000000000004,8.08875
2021-04-18,3.775,10.895,21.83625,9.876249999999999,4.0512500000000005
2021-04-19,3.7937499999999997,16.48,20.14875,13.26875,3.4825
2021-04-20,3.8375000000000004,9.151250000000001,19.87875,12.911249999999999,4.4275
2021-04-21,3.6,12.925,18.6975,20.0275,4.64625
2021-04-22,3.68125,19.26125,17.0775,11.2975,3.8062500000000004
2021-04-23,4.143750000000001,12.65,19.54125,16.802500000000002,3.9200000000000004
2021-04-24,3.85,6.805000000000001,21.3975,13.95625,5.78375
2021-04-25,3.95,6.135,18.77875,14.67875,4.41875
2021-04-26,3.54375,12.92,19.8225,25.490000000000002,4.095000000000001
2021-04-27,3.7062500000000003,7.145,20.278750000000002,23.291249999999998,5.2675
2021-04-28,3.64375,15.70625,18.58,20.815,4.4887500000000005
2021-04-29,3.78125,10.99375,18.057499999999997,22.646250000000002,4.130000000000001
2021-04-30,3.85,9.385,18.286250000000003,17.22,2.8262500000000004
2021-05-01,4.775,16.55375,25.085,18.11,4.47125
2021-05-02,4.612500000000001,2.48625,20.13,11.057500000000001,4.807499999999999
2021-05-03,4.9,6.39,22.0,18.7525,4.5675
2021-05-04,4.543749999999999,10.64625,19.1675,19.957500000000003,4.6575
2021-05-05,5.0,19.717499999999998,19.8825,18.860000000000003,3.7125000000000004
2021-05-06,4.88125,15.3825,18.645000000000003,25.00375,5.9925
2021-05-07,4.7,18.11625,17.049999999999997,15.582500000000001,3.4124999999999996
2021-05-08,4.525,5.22,17.104999999999997,17.585,4.140000000000001
2021-05-09,3.9675000000000002,9.7475,20.17,13.537500000000001,5.0775
2021-05-10,3.75,13.642499999999998,19.25125,30.5,3.7425
2021-05-11,3.77625,28.245,16.302500000000002,22.88,2.9625
2021-05-12,3.56375,21.0,15.2025,17.57,5.640000000000001
2021-05-13,3.5999999999999996,24.075000000000003,14.82125,24.939999999999998,3.8475
2021-05-14,3.6049999999999995,19.076249999999998,14.875,17.2675,3.675
2021-05-15,3.4362500000000002,11.408750000000001,14.9975,15.25,4.6725
2021-05-16,3.4,3.095,14.79,13.9,2.40625
2021-05-17,3.66,9.17875,12.3675,29.018749999999997,3.4299999999999997
2021-05-18,3.135,14.017500000000002,10.901250000000001,24.275,5.0375
2021-05-19,3.24,12.69125,10.85875,24.002499999999998,3.99125
2021-05-20,3.24,9.4575,9.6475,26.34125,4.48125
2021-05-21,3.46,7.68125,8.606250000000001,13.774999999999999,5.0062500000000005
2021-05-22,3.1850000000000005,2.13,9.0525,14.81625,3.8987499999999997
2021-05-23,2.995,3.0025000000000004,10.29,7.4075,1.9874999999999998
2021-05-24,2.8899999999999997,14.86125,7.402500000000001,8.950000000000001,2.3687500000000004
2021-05-25,3.135,22.043750000000003,7.945,12.84,4.2250000000000005
2021-05-26,3.005,12.97875,7.455,12.5525,2.68125
2021-05-27,3.1550000000000002,21.145,5.845000000000001,18.4175,2.4875000000000003
2021-05-28,3.115,24.75625,7.98,11.32375,3.8875
2021-05-29,3.08,19.073749999999997,8.470000000000002,9.721250000000001,2.28125
2021-05-30,3.0949999999999998,6.4475,8.59625,19.45625,0.9662499999999999
2021-05-31,2.9450000000000003,14.626249999999999,6.12625,22.27,2.27875
2021-06-01,3.5,7.7524999999999995,10.22125,21.1875,1.9349999999999998
2021-06-02,4.0,3.4899999999999998,11.098749999999999,25.557499999999997,1.7075
2021-06-03,3.6950000000000003,7.7524999999999995,10.25375,28.875,1.5925000000000002
2021-06-04,3.365,9.55,9.70125,19.45375,1.13
2021-06-05,3.4749999999999996,1.5187499999999998,12.39875,16.783749999999998,1.9437499999999999
2021-06-06,2.56125,5.255,10.90375,17.45,1.525
2021-06-07,2.24625,15.447500000000002,9.376249999999999,15.989999999999998,2.2600000000000002
2021-06-08,2.61,28.0325,13.0,12.51875,2.76
2021-06-09,2.6025,13.708749999999998,10.692499999999999,16.762500000000003,1.325
2021-06-10,2.67375,7.265,9.66875,17.29125,3.8200000000000003
2021-06-11,2.67375,25.9825,9.83125,10.188749999999999,3.25
2021-06-12,2.46,11.1075,10.595,14.63875,2.215
2021-06-13,2.64,4.24375,8.085,12.62375,2.215
2021-06-14,2.55,5.9175,7.96125,6.866249999999999,3.355
2021-06-15,2.3062500000000004,3.77125,8.48375,10.0075,3.7800000000000002
2021-06-16,2.4000000000000004,3.705,7.6450000000000005,10.055,2.3549999999999995
2021-06-17,2.385,2.66,8.442499999999999,5.99,3.62
2021-06-18,2.325,5.157500000000001,7.205,7.57625,1.72
2021-06-19,2.4262500000000005,4.66,6.765,8.806249999999999,2.1750000000000003
2021-06-20,2.3512500000000003,1.7537500000000001,6.987500000000001,5.040000000000001,1.935
2021-06-21,2.2387500000000005,7.15625,6.35,4.6725,2.675
2021-06-22,2.3925,3.01375,5.45,5.8100000000000005,1.9649999999999999
2021-06-23,2.4,5.3149999999999995,6.800000000000001,4.515000000000001,0.8300000000000001
2021-06-24,2.58,10.615,5.45,7.472500000000001,3.4450000000000003
2021-06-25,2.4225000000000003,9.575,7.5375,6.492500000000001,2.925
2021-06-26,2.3025,0.0,6.35,3.675,2.295
2021-06-27,2.47875,5.725,6.7162500000000005,4.13,2.71
2021-06-28,2.625,4.13625,4.7025,6.416250000000001,3.75
2021-06-29,2.1675,5.51125,5.5575,2.20625,3.93
2021-06-30,2.29125,9.71125,5.883749999999999,4.65625,1.72
2021-07-01,1.77375,6.842499999999999,3.6675,5.2700000000000005,0.52
2021-07-02,1.7062499999999998,3.89375,3.0824999999999996,4.313750000000001,0.71
2021-07-03,1.67625,4.58625,3.09375,2.8062500000000004,0.5800000000000001
2021-07-04,1.86375,0.9675,4.18,2.425,1.2337500000000001
2021-07-05,1.5637500000000002,2.5125,4.661250000000001,2.5700000000000003,1.7974999999999999
2021-07-06,1.6425,3.22125,4.52375,5.6987499999999995,1.5
2021-07-07,1.66875,4.57875,5.0875,2.06,1.5150000000000001
2021-07-08,1.92,2.7225,4.125,3.23125,1.7225000000000001
2021-07-09,2.03625,0.99,6.28375,2.2312499999999997,2.15625
2021-07-10,2.1262499999999998,2.2275,6.0912500000000005,2.20875,1.5637500000000002
2021-07-11,2.67,3.1237500000000002,8.870000000000001,4.117500000000001,2.48625
2021-07-12,2.64,3.89625,8.81,3.4437499999999996,1.755
2021-07-13,2.8100000000000005,4.9875,10.06,5.45,1.89
2021-07-14,2.88,1.1287500000000001,12.263750000000002,7.98625,7.695
2021-07-15,3.24,6.641249999999999,10.576250000000002,7.842499999999999,5.5125
2021-07-16,3.145,10.53375,12.780000000000001,13.96875,2.8237500000000004
2021-07-17,3.365,10.1475,13.95125,9.29,5.7825
2021-07-18,4.543749999999999,2.5087500000000005,21.875,19.40125,6.10625
2021-07-19,4.362500000000001,14.258750000000003,21.0,33.25,10.78125
2021-07-20,5.0,10.592500000000001,17.74875,29.12,11.35125
2021-07-21,4.49375,15.052499999999998,17.3675,25.13125,8.11375
2021-07-22,4.56875,27.317500000000003,20.37125,23.35375,14.125
2021-07-23,4.5,11.925,21.03125,25.0175,12.18
2021-07-24,4.15,4.738750000000001,19.00875,14.33625,9.44375
2021-07-25,3.005,11.3925,17.7875,6.15625,9.98
2021-07-26,2.95,3.7975,18.89125,7.007499999999999,11.44
2021-07-27,2.955,27.125,15.09625,8.34375,3.91
2021-07-28,2.9850000000000003,15.767500000000002,15.271249999999998,5.6225000000000005,4.715
2021-07-29,3.06,10.308750000000002,17.261249999999997,4.58875,7.855
2021-07-30,3.1850000000000005,6.51,18.695,3.08375,7.135
2021-07-31,2.96,8.952499999999999,19.745,5.60625,10.145
2021-08-01,3.6450000000000005,7.088750000000001,17.25,8.5225,6.28375
2021-08-02,4.0,0.0,18.716250000000002,12.98125,8.95125
2021-08-03,3.28,8.435,18.6875,15.47625,6.022500000000001
2021-08-04,3.4699999999999998,8.435,18.42875,11.00625,5.7475
2021-08-05,3.415,8.3875,20.585,15.905,5.37625
2021-08-06,3.1900000000000004,8.79,18.055,9.123750000000001,7.782500000000001
2021-08-07,3.3899999999999997,5.8825,17.85375,15.1875,4.4825
2021-08-08,2.41875,8.73125,21.47625,16.5025,5.18
2021-08-09,2.39625,8.016250000000001,18.63,13.528749999999999,8.3
2021-08-10,2.3475,12.37125,17.997500000000002,15.797500000000001,7.7
2021-08-11,2.44125,8.197500000000002,18.1125,14.0125,12.75
2021-08-12,2.36625,10.68375,19.923750000000002,14.072500000000002,7.215
2021-08-13,2.4,8.815,20.93,15.350000000000001,9.1075
2021-08-14,2.5275,6.62875,15.61125,10.59375,7.313750000000001
2021-08-15,2.4975,13.015,16.3575,3.1475000000000004,8.188749999999999
2021-08-16,2.35875,8.78,18.643749999999997,3.0975,6.80875
2021-08-17,2.3137499999999998,13.72,21.79,5.19625,7.9825
2021-08-18,2.3287500000000003,9.33,22.38625,6.09625,10.62375
2021-08-19,2.4,13.5225,21.40125,5.19125,6.35125
